uCR uF c size_gen it cost
0.5 0.3 0.5 200 11 22.150898641139396
0.5 0.3 0.5 200 12 25.897639129358353
0.5 0.3 0.5 200 13 23.897049321351233
0.5 0.3 0.5 200 14 22.141098574474373
0.5 0.3 0.7 100 0 46.959164970479584
0.5 0.3 0.7 100 1 31.948146383466447
0.5 0.3 0.7 100 2 56.07388446260182
0.5 0.3 0.7 100 3 44.5645997698967
0.5 0.3 0.7 100 4 64.7457247257856
0.5 0.3 0.7 100 5 41.330126365439305
0.5 0.3 0.7 100 6 39.057948841911426
0.5 0.3 0.7 100 7 0.000165108317439433
0.5 0.3 0.7 100 8 38.05069407834164
0.5 0.3 0.7 100 9 0.009979089634319038
0.5 0.3 0.7 100 10 28.635443169490593
0.5 0.3 0.7 100 11 59.34747611266522
0.5 0.3 0.7 100 12 16.76390837054393
0.5 0.3 0.7 100 13 40.37896238983504
0.5 0.3 0.7 100 14 47.432659527890365
0.5 0.3 0.7 200 0 26.92080198965688
0.5 0.3 0.7 200 1 26.158783269528044
0.5 0.3 0.7 200 2 23.041375450614733
0.5 0.3 0.7 200 3 15.164898358815716
0.5 0.3 0.7 200 4 20.889395797680706
0.5 0.3 0.7 200 5 25.998391318140172
0.5 0.3 0.7 200 6 28.986177395332476
0.5 0.3 0.7 200 7 20.0134370343658
0.5 0.3 0.7 200 8 22.52036829419282
0.5 0.3 0.7 200 9 19.20469715924963
0.5 0.3 0.7 200 10 23.830052255521373
0.5 0.3 0.7 200 11 30.755814503478796
0.5 0.3 0.7 200 12 19.68933703445716
0.5 0.3 0.7 200 13 14.64284595426141
0.5 0.3 0.7 200 14 19.389653314334023
0.5 0.3 0.9 100 0 34.48833515600553
0.5 0.3 0.9 100 1 59.50869163988969
0.5 0.3 0.9 100 2 31.896387265343513
0.5 0.3 0.9 100 3 32.38506370364452
0.5 0.3 0.9 100 4 34.46801718785843
0.5 0.3 0.9 100 5 0.006299069766221521
0.5 0.3 0.9 100 6 30.38917645050513
0.5 0.3 0.9 100 7 65.58247917227426
0.5 0.3 0.9 100 8 47.827660258321735
0.5 0.3 0.9 100 9 40.10387049406064
0.5 0.3 0.9 100 10 50.85242421994954
0.5 0.3 0.9 100 11 0.0070255397802636566
0.5 0.3 0.9 100 12 28.004008889589446
0.5 0.3 0.9 100 13 66.15719758809657
0.5 0.3 0.9 100 14 33.07708724260891
0.5 0.3 0.9 200 0 26.682398596166426
0.5 0.3 0.9 200 1 19.76899439909782
0.5 0.3 0.9 200 2 21.35264688315452
0.5 0.3 0.9 200 3 34.07554908684997
0.5 0.3 0.9 200 4 16.608696536527113
0.5 0.3 0.9 200 5 18.211587757118444
0.5 0.3 0.9 200 6 16.753126633467016
0.5 0.3 0.9 200 7 20.98077697629535
0.5 0.3 0.9 200 8 27.94586026763214
0.5 0.3 0.9 200 9 24.003973600100935
0.5 0.3 0.9 200 10 21.051545554206662
0.5 0.3 0.9 200 11 27.586851994536126
0.5 0.3 0.9 200 12 26.197959013268857
0.5 0.3 0.9 200 13 25.773488373564874
0.5 0.3 0.9 200 14 26.07499290385739
0.5 0.5 0.1 100 0 50.49373387533759
0.5 0.5 0.1 100 1 0.000677200208233586
0.5 0.5 0.1 100 2 1.0018340621603254
0.5 0.5 0.1 100 3 30.95110195085132
0.5 0.5 0.1 100 4 0.0007670401561341578
0.5 0.5 0.1 100 5 0.00026323290226137885
0.5 0.5 0.1 100 6 5.940040849239381e-05
0.5 0.5 0.1 100 7 0.00035576360283151587
0.5 0.5 0.1 100 8 1.0827666033208914
0.5 0.5 0.1 100 9 0.0026945022480351355
0.5 0.5 0.1 100 10 15.620106720019676
0.5 0.5 0.1 100 11 0.0010927561437394928
0.5 0.5 0.1 100 12 0.00050209637850962
0.5 0.5 0.1 100 13 1.0397693840087712
0.5 0.5 0.1 100 14 36.59923827066832
0.5 0.5 0.1 200 0 13.947037002193094
0.5 0.5 0.1 200 1 14.71072318655274
0.5 0.5 0.1 200 2 24.195700004237892
0.5 0.5 0.1 200 3 15.269680586095141
0.5 0.5 0.1 200 4 13.638693345846418
0.5 0.5 0.1 200 5 16.942720909996353
0.5 0.5 0.1 200 6 17.9445625379169
0.5 0.5 0.1 200 7 15.967035142993122
0.5 0.5 0.1 200 8 19.634032844947217
0.5 0.5 0.1 200 9 12.022058250175776
0.5 0.5 0.1 200 10 15.36666263086536
0.5 0.5 0.1 200 11 22.073339172343587
0.5 0.5 0.1 200 12 19.264776387980355
0.5 0.5 0.1 200 13 19.9345172567769
0.5 0.5 0.1 200 14 20.696225528109245
0.5 0.5 0.3 100 0 40.778230654001014
0.5 0.5 0.3 100 1 44.09931055426654
0.5 0.5 0.3 100 2 32.84073219406563
0.5 0.5 0.3 100 3 3.3094798285515274
0.5 0.5 0.3 100 4 51.6842373737567
0.5 0.5 0.3 100 5 1.0500167895043742
0.5 0.5 0.3 100 6 32.348671382508826
0.5 0.5 0.3 100 7 38.14448555486311
0.5 0.5 0.3 100 8 78.26369350385907
0.5 0.5 0.3 100 9 23.599426670588507
0.5 0.5 0.3 100 10 14.995169466984448
0.5 0.5 0.3 100 11 0.9972746669697994
0.5 0.5 0.3 100 12 37.85176364434735
0.5 0.5 0.3 100 13 41.68150874903519
0.5 0.5 0.3 100 14 26.27303445787605
0.5 0.5 0.3 200 0 17.308790684034644
0.5 0.5 0.3 200 1 27.172526268993643
0.5 0.5 0.3 200 2 19.922040899686564
0.5 0.5 0.3 200 3 22.346077657026203
0.5 0.5 0.3 200 4 20.634511571724012
0.5 0.5 0.3 200 5 23.741755888602363
0.5 0.5 0.3 200 6 29.823055291609744
0.5 0.5 0.3 200 7 27.566363296716222
0.5 0.5 0.3 200 8 19.169167918280863
0.5 0.5 0.3 200 9 46.98443219320814
0.5 0.5 0.3 200 10 20.505806305157467
0.5 0.5 0.3 200 11 20.128555177998777
0.5 0.5 0.3 200 12 14.48818030638564
0.5 0.5 0.3 200 13 19.16526904007648
0.5 0.5 0.3 200 14 11.043875529594729
0.5 0.5 0.5 100 0 50.50765365328181
0.5 0.5 0.5 100 1 109.2843105091574
0.5 0.5 0.5 100 2 26.449137346385477
0.5 0.5 0.5 100 3 63.40664082757938
0.5 0.5 0.5 100 4 3.533128040800193e-06
0.5 0.5 0.5 100 5 27.050475307962802
0.5 0.5 0.5 100 6 54.495075373040265
0.5 0.5 0.5 100 7 12.576414499494335
0.5 0.5 0.5 100 8 42.10832944725128
0.5 0.5 0.5 100 9 33.230278717667595
0.5 0.5 0.5 100 10 0.005530822682560554
0.5 0.5 0.5 100 11 59.95767626665494
0.5 0.5 0.5 100 12 46.59352536947682
0.5 0.5 0.5 100 13 0.11275656412590251
0.5 0.5 0.5 100 14 97.52166186032049
0.5 0.5 0.5 200 0 20.74281750536195
0.5 0.5 0.5 200 1 16.989807192905552
0.5 0.5 0.5 200 2 32.087466706743236
0.5 0.5 0.5 200 3 21.710603445654606
0.5 0.5 0.5 200 4 26.8587122184783
0.5 0.5 0.5 200 5 23.604040470434065
0.5 0.5 0.5 200 6 24.262565701087663
0.5 0.5 0.5 200 7 19.015365564867555
0.5 0.5 0.5 200 8 17.542543429494557
0.5 0.5 0.5 200 9 21.46660922245163
0.5 0.5 0.5 200 10 23.868183779048824
0.5 0.5 0.5 200 11 16.213912841660807
0.5 0.5 0.5 200 12 16.205405143339576
0.5 0.5 0.5 200 13 19.246137515611075
0.5 0.5 0.5 200 14 23.65842525850209
0.5 0.5 0.7 100 0 0.0029195635258005836
0.5 0.5 0.7 100 1 0.024773497592825322
0.5 0.5 0.7 100 2 88.66820864007826
0.5 0.5 0.7 100 3 39.421165091749145
0.5 0.5 0.7 100 4 2.0028656639453306
0.5 0.5 0.7 100 5 23.967414096106502
0.5 0.5 0.7 100 6 0.009962553851238454
0.5 0.5 0.7 100 7 63.95111131786325
0.5 0.5 0.7 100 8 0.0010109873248218548
0.5 0.5 0.7 100 9 52.81306080945366
0.5 0.5 0.7 100 10 65.73989084966023
0.5 0.5 0.7 100 11 32.45797022433314
0.5 0.5 0.7 100 12 38.57526891388554
0.5 0.5 0.7 100 13 44.17316904986794
0.5 0.5 0.7 100 14 45.268946602687414
0.5 0.5 0.7 200 0 27.678154890529065
0.5 0.5 0.7 200 1 21.675445876282563
0.5 0.5 0.7 200 2 24.54116052186528
0.5 0.5 0.7 200 3 16.727678725121827
0.5 0.5 0.7 200 4 25.732851999303026
0.5 0.5 0.7 200 5 24.80127105068359
0.5 0.5 0.7 200 6 19.103068226281543
0.5 0.5 0.7 200 7 20.974067244779164
0.5 0.5 0.7 200 8 24.86442671451517
0.5 0.5 0.7 200 9 27.48741966407607
0.5 0.5 0.7 200 10 17.384853392546123
0.5 0.5 0.7 200 11 20.0681593940785
0.5 0.5 0.7 200 12 30.67428900563492
0.5 0.5 0.7 200 13 23.417157555202945
0.5 0.5 0.7 200 14 31.633350108705955
0.5 0.5 0.9 100 0 42.87370955615281
0.5 0.5 0.9 100 1 87.28589395539818
0.5 0.5 0.9 100 2 48.07344179922377
0.5 0.5 0.9 100 3 44.41021972445846
0.5 0.5 0.9 100 4 58.81073027049906
0.5 0.5 0.9 100 5 58.958806701853916
0.5 0.5 0.9 100 6 54.53356831303857
0.5 0.5 0.9 100 7 30.690521028786137
0.5 0.5 0.9 100 8 75.16300401855466
0.5 0.5 0.9 100 9 40.023496592543566
0.5 0.5 0.9 100 10 29.323052926170654
0.5 0.5 0.9 100 11 39.13474413886931
0.5 0.5 0.9 100 12 44.522390423908874
0.5 0.5 0.9 100 13 33.6955905553761
0.5 0.5 0.9 100 14 70.77166964243492
0.5 0.5 0.9 200 0 19.49055975307937
0.5 0.5 0.9 200 1 21.331872331143316
0.5 0.5 0.9 200 2 27.922226299715568
0.5 0.5 0.9 200 3 16.940802400987202
0.5 0.5 0.9 200 4 18.485699746640346
0.5 0.5 0.9 200 5 20.379548309265417
0.5 0.5 0.9 200 6 23.190106327314652
0.5 0.5 0.9 200 7 18.32678396456689
0.5 0.5 0.9 200 8 18.741247783795192
0.5 0.5 0.9 200 9 24.19564147967037
0.5 0.5 0.9 200 10 17.573810683640893
0.5 0.5 0.9 200 11 23.48196968251401
0.5 0.5 0.9 200 12 24.297740760352937
0.5 0.5 0.9 200 13 15.804188897210954
0.5 0.5 0.9 200 14 21.608531623943
0.5 0.7 0.1 100 0 37.39211504535021
0.5 0.7 0.1 100 1 56.34353669961369
0.5 0.7 0.1 100 2 35.369486403830166
0.5 0.7 0.1 100 3 31.89273253896978
0.5 0.7 0.1 100 4 68.56020616547123
0.5 0.7 0.1 100 5 73.78984609408474
0.5 0.7 0.1 100 6 82.08418208811574
0.5 0.7 0.1 100 7 39.96578610594939
0.5 0.7 0.1 100 8 26.529148271323283
0.5 0.7 0.1 100 9 30.75547098089324
0.5 0.7 0.1 100 10 54.6128542224637
0.5 0.7 0.1 100 11 62.046252302629625
0.5 0.7 0.1 100 12 42.88075045966883
0.5 0.7 0.1 100 13 0.007667165155980982
0.5 0.7 0.1 100 14 43.66032904872606
0.5 0.7 0.1 200 0 18.60946022516302
0.5 0.7 0.1 200 1 20.635375393725162
0.5 0.7 0.1 200 2 15.418700891678801
0.5 0.7 0.1 200 3 21.344687157989966
0.5 0.7 0.1 200 4 23.843938214180177
0.5 0.7 0.1 200 5 20.23753494123232
0.5 0.7 0.1 200 6 25.8602875394554
0.5 0.7 0.1 200 7 22.249529028196257
0.5 0.7 0.1 200 8 20.21216638272997
0.5 0.7 0.1 200 9 24.148363012697516
0.5 0.7 0.1 200 10 20.480830743957554
0.5 0.7 0.1 200 11 17.298551385858094
0.5 0.7 0.1 200 12 28.825935658256427
0.5 0.7 0.1 200 13 31.094261338048774
0.5 0.7 0.1 200 14 22.440990750292336
0.5 0.7 0.3 100 0 100.27553738323282
0.5 0.7 0.3 100 1 43.172762420990104
0.5 0.7 0.3 100 2 19.21828756186108
0.5 0.7 0.3 100 3 32.291338038447115
0.5 0.7 0.3 100 4 0.015607245351622723
0.5 0.7 0.3 100 5 61.946853860614524
0.5 0.7 0.3 100 6 37.25874725723278
0.5 0.7 0.3 100 7 86.47180359336434
0.5 0.7 0.3 100 8 19.263071079158784
0.5 0.7 0.3 100 9 43.388357017678366
0.5 0.7 0.3 100 10 43.98882515154249
0.5 0.7 0.3 100 11 42.8968572108401
0.5 0.7 0.3 100 12 0.08719242009516037
0.5 0.7 0.3 100 13 0.028786064048434312
0.5 0.7 0.3 100 14 42.29400862478294
0.5 0.7 0.3 200 0 19.358455475362618
0.5 0.7 0.3 200 1 25.596938669586827
0.5 0.7 0.3 200 2 23.032499815469865
0.5 0.7 0.3 200 3 21.46513198598023
0.5 0.7 0.3 200 4 26.121218834520093
0.5 0.7 0.3 200 5 21.638311170480875
0.5 0.7 0.3 200 6 21.9457959244168
0.5 0.7 0.3 200 7 23.504079202413116
0.5 0.7 0.3 200 8 22.643759160094366
0.5 0.7 0.3 200 9 15.89157696807705
0.5 0.7 0.3 200 10 22.07066078932457
0.5 0.7 0.3 200 11 23.16584997926728
0.5 0.7 0.3 200 12 27.249848218390618
0.5 0.7 0.3 200 13 25.858536271019027
0.5 0.7 0.3 200 14 21.558191721997254
0.5 0.7 0.5 100 0 18.01533078243825
0.5 0.7 0.5 100 1 49.09380799559154
0.5 0.7 0.5 100 2 80.06582646538804
0.5 0.7 0.5 100 3 48.427939753603034
0.5 0.7 0.5 100 4 38.49758955688549
0.5 0.7 0.5 100 5 27.63726074512119
0.5 0.7 0.5 100 6 78.9507617772083
0.5 0.7 0.5 100 7 77.01161484800457
0.5 0.7 0.5 100 8 43.180615955046505
0.5 0.7 0.5 100 9 109.64196085210624
0.5 0.7 0.5 100 10 62.58347713809486
0.5 0.7 0.5 100 11 56.53287284739389
0.5 0.7 0.5 100 12 38.05705762140419
0.5 0.7 0.5 100 13 32.437184795151595
0.5 0.7 0.5 100 14 1.0161903907631427
0.5 0.7 0.5 200 0 24.546876324084053
0.5 0.7 0.5 200 1 28.95082942366191
0.5 0.7 0.5 200 2 27.98242021429534
0.5 0.7 0.5 200 3 22.743930025061708
0.5 0.7 0.5 200 4 23.051860807493945
0.5 0.7 0.5 200 5 23.050019662112884
0.5 0.7 0.5 200 6 25.811587274795002
0.5 0.7 0.5 200 7 25.804891409627754
0.5 0.7 0.5 200 8 17.77687514693111
0.5 0.7 0.5 200 9 23.347236310641144
0.5 0.7 0.5 200 10 24.72818088731306
0.5 0.7 0.5 200 11 32.389420404424314
0.5 0.7 0.5 200 12 22.094985358306438
0.5 0.7 0.5 200 13 25.88253966242947
0.5 0.7 0.5 200 14 21.57026514541435
0.5 0.7 0.7 100 0 68.36828442356162
0.5 0.7 0.7 100 1 63.019280733565154
0.5 0.7 0.7 100 2 52.98510363701451
0.5 0.7 0.7 100 3 34.362078356205664
0.5 0.7 0.7 100 4 40.265460916071795
0.5 0.7 0.7 100 5 44.03422345236911
0.5 0.7 0.7 100 6 19.55569046502269
0.5 0.7 0.7 100 7 52.99554090197003
0.5 0.7 0.7 100 8 51.67562399831803
0.5 0.7 0.7 100 9 29.15404983643433
0.5 0.7 0.7 100 10 63.57535044138787
0.5 0.7 0.7 100 11 62.015852880639414
0.5 0.7 0.7 100 12 74.44111350376691
0.5 0.7 0.7 100 13 27.86571090413108
0.5 0.7 0.7 100 14 48.74937604653205
0.5 0.7 0.7 200 0 27.140804662255988
0.5 0.7 0.7 200 1 21.319492612099374
0.5 0.7 0.7 200 2 27.146864265644332
0.5 0.7 0.7 200 3 32.48825643634406
0.5 0.7 0.7 200 4 29.060289975515026
0.5 0.7 0.7 200 5 21.978359744180228
0.5 0.7 0.7 200 6 28.731340118664487
0.5 0.7 0.7 200 7 28.108657371945224
0.5 0.7 0.7 200 8 22.486311710351938
0.5 0.7 0.7 200 9 29.169428755913977
0.5 0.7 0.7 200 10 25.259106332026192
0.5 0.7 0.7 200 11 33.22708687682862
0.5 0.7 0.7 200 12 30.982386060385316
0.5 0.7 0.7 200 13 27.072491297614697
0.5 0.7 0.7 200 14 17.289008873707573
0.5 0.7 0.9 100 0 41.67938624201248
0.5 0.7 0.9 100 1 28.262929054420102
0.5 0.7 0.9 100 2 40.34537674968863
0.5 0.7 0.9 100 3 41.34751514849875
0.5 0.7 0.9 100 4 78.38884688054702
0.5 0.7 0.9 100 5 24.177591818046047
0.5 0.7 0.9 100 6 84.58837834628909
0.5 0.7 0.9 100 7 40.19882419381608
0.5 0.7 0.9 100 8 51.16239835571039
0.5 0.7 0.9 100 9 47.1109340929726
0.5 0.7 0.9 100 10 41.15507951852449
0.5 0.7 0.9 100 11 69.93990871224617
0.5 0.7 0.9 100 12 62.565648945624716
0.5 0.7 0.9 100 13 92.3075684845941
0.5 0.7 0.9 100 14 35.71368977988866
0.5 0.7 0.9 200 0 28.987514304976138
0.5 0.7 0.9 200 1 23.69771980152812
0.5 0.7 0.9 200 2 21.66119641732366
0.5 0.7 0.9 200 3 17.75388012867385
0.5 0.7 0.9 200 4 31.07194477632122
0.5 0.7 0.9 200 5 18.873793131176953
0.5 0.7 0.9 200 6 25.890948962257262
0.5 0.7 0.9 200 7 20.16878551464948
0.5 0.7 0.9 200 8 31.497407866507235
0.5 0.7 0.9 200 9 25.10518299781806
0.5 0.7 0.9 200 10 27.18570854273883
0.5 0.7 0.9 200 11 27.957898478548685
0.5 0.7 0.9 200 12 15.245399172913913
0.5 0.7 0.9 200 13 25.190200527662938
0.5 0.7 0.9 200 14 19.20276199277193
0.5 0.9 0.1 100 0 39.926587230965076
0.5 0.9 0.1 100 1 31.423846467641958
0.5 0.9 0.1 100 2 0.08930913682602792
0.5 0.9 0.1 100 3 78.29490127952923
0.5 0.9 0.1 100 4 30.705788398193157
0.5 0.9 0.1 100 5 44.83051302245319
0.5 0.9 0.1 100 6 1.1279198607594303
0.5 0.9 0.1 100 7 48.03182937885606
0.5 0.9 0.1 100 8 112.86112131794293
0.5 0.9 0.1 100 9 169.15172416550928
0.5 0.9 0.1 100 10 31.05785165649299
0.5 0.9 0.1 100 11 158.81818196957195
0.5 0.9 0.1 100 12 52.93052482586536
0.5 0.9 0.1 100 13 24.126596605064954
0.5 0.9 0.1 100 14 53.14439476331712
0.5 0.9 0.1 200 0 31.42620070492115
0.5 0.9 0.1 200 1 23.52609461028102
0.5 0.9 0.1 200 2 20.108032162218493
0.5 0.9 0.1 200 3 25.505535382652113
0.5 0.9 0.1 200 4 28.020933256918738
0.5 0.9 0.1 200 5 30.074913002995356
0.5 0.9 0.1 200 6 22.725024324884387
0.5 0.9 0.1 200 7 31.65851994011701
0.5 0.9 0.1 200 8 30.041496771132394
0.5 0.9 0.1 200 9 24.437024739811353
0.5 0.9 0.1 200 10 40.053395476133055
0.5 0.9 0.1 200 11 25.037178553089827
0.5 0.9 0.1 200 12 35.5444661030264
0.5 0.9 0.1 200 13 26.717850980650255
0.5 0.9 0.1 200 14 25.858474277588886
0.5 0.9 0.3 100 0 62.069594888389716
0.5 0.9 0.3 100 1 84.95642600334732
0.5 0.9 0.3 100 2 31.43185169670864
0.5 0.9 0.3 100 3 44.30902749022316
0.5 0.9 0.3 100 4 46.608506618959844
0.5 0.9 0.3 100 5 50.045114429879106
0.5 0.9 0.3 100 6 82.526244577
0.5 0.9 0.3 100 7 135.51111020213827
0.5 0.9 0.3 100 8 84.44503010205213
0.5 0.9 0.3 100 9 1.097559374766469
0.5 0.9 0.3 100 10 51.22048558906871
0.5 0.9 0.3 100 11 51.72696375302772
0.5 0.9 0.3 100 12 42.0981332676561
0.5 0.9 0.3 100 13 91.38699815215041
0.5 0.9 0.3 100 14 59.13691488889995
0.5 0.9 0.3 200 0 32.136255553950804
0.5 0.9 0.3 200 1 27.272146227613558
0.5 0.9 0.3 200 2 27.271430508055676
0.5 0.9 0.3 200 3 21.9476331284911
0.5 0.9 0.3 200 4 29.096742229655536
0.5 0.9 0.3 200 5 26.873345576090813
0.5 0.9 0.3 200 6 21.99645482558322
0.5 0.9 0.3 200 7 32.243617728293174
0.5 0.9 0.3 200 8 25.022948070923754
0.5 0.9 0.3 200 9 24.10203329148076
0.5 0.9 0.3 200 10 22.234409063698052
0.5 0.9 0.3 200 11 24.608108825547163
0.5 0.9 0.3 200 12 22.370654429037167
0.5 0.9 0.3 200 13 18.114185258280095
0.5 0.9 0.3 200 14 23.932800302513122
0.5 0.9 0.5 100 0 25.71500096544593
0.5 0.9 0.5 100 1 21.639204016766605
0.5 0.9 0.5 100 2 45.41199414734615
0.5 0.9 0.5 100 3 62.98786634636456
0.5 0.9 0.5 100 4 63.04686613239779
0.5 0.9 0.5 100 5 25.249736013435694
0.5 0.9 0.5 100 6 46.28828100047043
0.5 0.9 0.5 100 7 33.34578431714385
0.5 0.9 0.5 100 8 0.011723499327704445
0.5 0.9 0.5 100 9 42.46733515277355
0.5 0.9 0.5 100 10 21.26849562347806
0.5 0.9 0.5 100 11 44.08204590661128
0.5 0.9 0.5 100 12 102.22515086540531
0.5 0.9 0.5 100 13 98.78179502175257
0.5 0.9 0.5 100 14 54.91882526763678
0.5 0.9 0.5 200 0 19.53151245391131
0.5 0.9 0.5 200 1 23.788238192178525
0.5 0.9 0.5 200 2 26.026954579682048
0.5 0.9 0.5 200 3 25.091747203629026
0.5 0.9 0.5 200 4 32.914572544878354
0.5 0.9 0.5 200 5 26.747389716156782
0.5 0.9 0.5 200 6 26.317568386756076
0.5 0.9 0.5 200 7 24.285617273462726
0.5 0.9 0.5 200 8 14.402744575952886
0.5 0.9 0.5 200 9 29.6384697485528
0.5 0.9 0.5 200 10 30.63022073924604
0.5 0.9 0.5 200 11 21.417763021586584
0.5 0.9 0.5 200 12 17.137767503830148
0.5 0.9 0.5 200 13 24.271689071277738
0.5 0.9 0.5 200 14 22.738599690702255
0.5 0.9 0.7 100 0 40.67970722677615
0.5 0.9 0.7 100 1 28.454212829397147
0.5 0.9 0.7 100 2 41.95866663973237
0.5 0.9 0.7 100 3 34.695988048275304
0.5 0.9 0.7 100 4 70.94081973932944
0.5 0.9 0.7 100 5 19.443108136034624
0.5 0.9 0.7 100 6 59.84720940919696
0.5 0.9 0.7 100 7 43.73555976345961
0.5 0.9 0.7 100 8 52.94340448670803
0.5 0.9 0.7 100 9 20.092830435522828
0.5 0.9 0.7 100 10 41.329311359463986
0.5 0.9 0.7 100 11 54.969868845599265
0.5 0.9 0.7 100 12 58.42278593874671
0.5 0.9 0.7 100 13 25.998659203680397
0.5 0.9 0.7 100 14 83.40212590915375
0.5 0.9 0.7 200 0 29.106567065377583
0.5 0.9 0.7 200 1 30.851322372337066
0.5 0.9 0.7 200 2 23.65761545660633
0.5 0.9 0.7 200 3 26.631475061186805
0.5 0.9 0.7 200 4 26.905369586264417
0.5 0.9 0.7 200 5 24.39676963005244
0.5 0.9 0.7 200 6 29.814729092301103
0.5 0.9 0.7 200 7 23.516110433608326
0.5 0.9 0.7 200 8 34.65872725466396
0.5 0.9 0.7 200 9 23.84083392098246
0.5 0.9 0.7 200 10 19.368281395972417
0.5 0.9 0.7 200 11 20.092725366859582
0.5 0.9 0.7 200 12 24.579234593197846
0.5 0.9 0.7 200 13 26.470696195849513
0.5 0.9 0.7 200 14 26.063575343048964
0.5 0.9 0.9 100 0 25.857702782197087
0.5 0.9 0.9 100 1 56.87015524401611
0.5 0.9 0.9 100 2 0.010996659415333454
0.5 0.9 0.9 100 3 99.844342928494
0.5 0.9 0.9 100 4 51.706301558852104
0.5 0.9 0.9 100 5 59.04707729762737
0.5 0.9 0.9 100 6 36.234829690661286
0.5 0.9 0.9 100 7 32.404037156617704
0.5 0.9 0.9 100 8 64.27650480897692
0.5 0.9 0.9 100 9 51.786853370865394
0.5 0.9 0.9 100 10 45.382681829617894
0.5 0.9 0.9 100 11 88.70416667572667
0.5 0.9 0.9 100 12 98.27762083409182
0.5 0.9 0.9 100 13 46.27395900307012
0.5 0.9 0.9 100 14 83.64001169883056
0.5 0.9 0.9 200 0 87.97077005385215
0.5 0.9 0.9 200 1 28.747340491991636
0.5 0.9 0.9 200 2 33.68026227480505
0.5 0.9 0.9 200 3 31.310030860398147
0.5 0.9 0.9 200 4 18.409333412063674
0.5 0.9 0.9 200 5 30.797728531426657
0.5 0.9 0.9 200 6 19.88582815676707
0.5 0.9 0.9 200 7 22.85044041282029
0.5 0.9 0.9 200 8 32.96858197920472
0.5 0.9 0.9 200 9 24.17111388849807
0.5 0.9 0.9 200 10 23.1552837063782
0.5 0.9 0.9 200 11 25.71211661176823
0.5 0.9 0.9 200 12 27.69768263827744
0.5 0.9 0.9 200 13 21.585368887382096
0.5 0.9 0.9 200 14 29.773983898492972
0.7 0.1 0.1 100 0 4.465797671571181e-05
0.7 0.1 0.1 100 1 1.794120407794253e-13
0.7 0.1 0.1 100 2 0.9949590570932916
0.7 0.1 0.1 100 3 5.680664827423243e-10
0.7 0.1 0.1 100 4 2.8268765106531646e-10
0.7 0.1 0.1 100 5 14.90841627011881
0.7 0.1 0.1 100 6 8.704148513061227e-14
0.7 0.1 0.1 100 7 0.0005791921285140944
0.7 0.1 0.1 100 8 1.9899181141865814
0.7 0.1 0.1 100 9 0.9949590667684287
0.7 0.1 0.1 100 10 2.0100306493020526e-05
0.7 0.1 0.1 100 11 2.6454801016484453e-08
0.7 0.1 0.1 100 12 2.9848771712798747
0.7 0.1 0.1 100 13 1.652011860642233e-13
0.7 0.1 0.1 100 14 2.357424655485829e-08
0.7 0.1 0.1 200 0 13.76448497708468
0.7 0.1 0.1 200 1 12.617561156930275
0.7 0.1 0.1 200 2 9.738588560586761
0.7 0.1 0.1 200 3 23.156741404060725
0.7 0.1 0.1 200 4 10.885859636055859
0.7 0.1 0.1 200 5 11.507186743935497
0.7 0.1 0.1 200 6 16.2887776214113
0.7 0.1 0.1 200 7 6.1453051529665625
0.7 0.1 0.1 200 8 13.173302663909327
0.7 0.1 0.1 200 9 8.392934168128365
0.7 0.1 0.1 200 10 16.437728654569312
0.7 0.1 0.1 200 11 10.48069437654438
0.7 0.1 0.1 200 12 23.197243690019754
0.7 0.1 0.1 200 13 11.419251753679776
0.7 0.1 0.1 200 14 5.636212731533362
0.7 0.1 0.3 100 0 16.12013864352567
0.7 0.1 0.3 100 1 32.41646396884376
0.7 0.1 0.3 100 2 18.521897550870378
0.7 0.1 0.3 100 3 1.088827857535703
0.7 0.1 0.3 100 4 53.50151149417791
0.7 0.1 0.3 100 5 1.596171677675784e-05
0.7 0.1 0.3 100 6 0.0006761346538137758
0.7 0.1 0.3 100 7 27.52651831737747
0.7 0.1 0.3 100 8 61.48121476868317
0.7 0.1 0.3 100 9 20.704472190364356
0.7 0.1 0.3 100 10 2.1492333477368675e-05
0.7 0.1 0.3 100 11 17.36179861657393
0.7 0.1 0.3 100 12 24.55835829130998
0.7 0.1 0.3 100 13 14.157051362363822
0.7 0.1 0.3 100 14 8.880313492554137e-06
0.7 0.1 0.3 200 0 21.137683610947988
0.7 0.1 0.3 200 1 20.285381998600023
0.7 0.1 0.3 200 2 16.322579903120133
0.7 0.1 0.3 200 3 12.815497789264146
0.7 0.1 0.3 200 4 14.675830845662654
0.7 0.1 0.3 200 5 22.214733372770322
0.7 0.1 0.3 200 6 19.82170409146581
0.7 0.1 0.3 200 7 23.904971041774953
0.7 0.1 0.3 200 8 22.13954054427512
0.7 0.1 0.3 200 9 27.109228621373468
0.7 0.1 0.3 200 10 15.445335269229298
0.7 0.1 0.3 200 11 22.07228654519877
0.7 0.1 0.3 200 12 16.019213766245958
0.7 0.1 0.3 200 13 12.33727295490155
0.7 0.1 0.3 200 14 21.276459622357116
0.7 0.1 0.5 100 0 80.67903312259185
0.7 0.1 0.5 100 1 40.48878602937778
0.7 0.1 0.5 100 2 46.96571808134807
0.7 0.1 0.5 100 3 1.0591903029322225e-05
