uCR uF c size_gen it cost
0.5 0.3 0.5 100 12 12.433198029556404
0.5 0.3 0.5 100 13 34.44965953686906
0.5 0.3 0.5 100 14 15.482675172946543
0.5 0.3 0.5 200 0 3.027184157306772
0.5 0.3 0.5 200 1 2.2281364706897637
0.5 0.3 0.5 200 2 0.04573595110990425
0.5 0.3 0.5 200 3 0.05623585033406364
0.5 0.3 0.5 200 4 0.9999683552535927
0.5 0.3 0.5 200 5 1.9936747925693865
0.5 0.3 0.5 200 6 21.085865414840374
0.5 0.3 0.5 200 7 0.009187656242362507
0.5 0.3 0.5 200 8 1.098770141857898
0.5 0.3 0.5 200 9 0.029644354891065205
0.5 0.3 0.5 200 10 0.004502139212208434
0.5 0.3 0.5 200 11 0.02047808473215973
0.5 0.3 0.5 200 12 1.1255707401717228
0.5 0.3 0.5 200 13 0.004580172236764213
0.5 0.3 0.5 200 14 0.00038503275332502085
0.5 0.3 0.7 100 0 52.13556976670388
0.5 0.3 0.7 100 1 18.45519332088722
0.5 0.3 0.7 100 2 29.45308409273173
0.5 0.3 0.7 100 3 33.44738770164547
0.5 0.3 0.7 100 4 74.9294315345136
0.5 0.3 0.7 100 5 74.51005769159086
0.5 0.3 0.7 100 6 41.08435950356694
0.5 0.3 0.7 100 7 50.10142260883714
0.5 0.3 0.7 100 8 0.0
0.5 0.3 0.7 100 9 72.12873161417376
0.5 0.3 0.7 100 10 33.7013146621603
0.5 0.3 0.7 100 11 23.269197721984007
0.5 0.3 0.7 100 12 35.16477290322223
0.5 0.3 0.7 100 13 0.0
0.5 0.3 0.7 100 14 18.35416988526378
0.5 0.3 0.7 200 0 0.020469820373639536
0.5 0.3 0.7 200 1 0.819123639879944
0.5 0.3 0.7 200 2 0.004341277881893646
0.5 0.3 0.7 200 3 1.059610324464476
0.5 0.3 0.7 200 4 0.016827147959377342
0.5 0.3 0.7 200 5 1.0818043103449977
0.5 0.3 0.7 200 6 1.0028149312397723
0.5 0.3 0.7 200 7 0.04212201991637343
0.5 0.3 0.7 200 8 0.013017269759066252
0.5 0.3 0.7 200 9 3.0879935518015937
0.5 0.3 0.7 200 10 0.08550050831605915
0.5 0.3 0.7 200 11 2.2059832817350813
0.5 0.3 0.7 200 12 0.005214956792151781
0.5 0.3 0.7 200 13 2.450549395619616
0.5 0.3 0.7 200 14 2.0615389063606706
0.5 0.3 0.9 100 0 100.76691126654192
0.5 0.3 0.9 100 1 57.48638014392712
0.5 0.3 0.9 100 2 24.720961328076775
0.5 0.3 0.9 100 3 34.49741828773529
0.5 0.3 0.9 100 4 13.016189124264441
0.5 0.3 0.9 100 5 26.31359239171
0.5 0.3 0.9 100 6 24.187047607346507
0.5 0.3 0.9 100 7 21.580235401846835
0.5 0.3 0.9 100 8 58.895494571195755
0.5 0.3 0.9 100 9 43.49454515786711
0.5 0.3 0.9 100 10 71.42279533743174
0.5 0.3 0.9 100 11 0.0
0.5 0.3 0.9 100 12 58.959121638950776
0.5 0.3 0.9 100 13 77.8572374006726
0.5 0.3 0.9 100 14 39.85262819139604
0.5 0.3 0.9 200 0 2.041792994932509
0.5 0.3 0.9 200 1 0.07358757979890207
0.5 0.3 0.9 200 2 0.02286379062260835
0.5 0.3 0.9 200 3 0.03986691542442422
0.5 0.3 0.9 200 4 0.03272892683897943
0.5 0.3 0.9 200 5 1.0223693117026826
0.5 0.3 0.9 200 6 1.0029300214485577
0.5 0.3 0.9 200 7 0.03174315583290621
0.5 0.3 0.9 200 8 0.010117407004523571
0.5 0.3 0.9 200 9 2.168393876487695
0.5 0.3 0.9 200 10 0.09058677871989573
0.5 0.3 0.9 200 11 1.264448946057282
0.5 0.3 0.9 200 12 2.155906774888134
0.5 0.3 0.9 200 13 2.1236627625525006
0.5 0.3 0.9 200 14 0.012915611101753655
0.5 0.5 0.1 100 0 14.376924677893957
0.5 0.5 0.1 100 1 30.884681115782143
0.5 0.5 0.1 100 2 176.27828275353923
0.5 0.5 0.1 100 3 1.7763568394002505e-15
0.5 0.5 0.1 100 4 26.55175051689423
0.5 0.5 0.1 100 5 1.7763568394002505e-15
0.5 0.5 0.1 100 6 48.43100684216469
0.5 0.5 0.1 100 7 26.17760647070561
0.5 0.5 0.1 100 8 0.0
0.5 0.5 0.1 100 9 33.939424020996924
0.5 0.5 0.1 100 10 0.0
0.5 0.5 0.1 100 11 38.45742033479961
0.5 0.5 0.1 100 12 60.100094999337536
0.5 0.5 0.1 100 13 0.0
0.5 0.5 0.1 100 14 53.199637442073765
0.5 0.5 0.1 200 0 0.002181621677893375
0.5 0.5 0.1 200 1 1.0982958113960777
0.5 0.5 0.1 200 2 0.09467991941338383
0.5 0.5 0.1 200 3 8.483302014639094e-06
0.5 0.5 0.1 200 4 0.00018897473759338368
0.5 0.5 0.1 200 5 0.8317650359551685
0.5 0.5 0.1 200 6 2.24092333854934
0.5 0.5 0.1 200 7 0.023750418720725364
0.5 0.5 0.1 200 8 0.00019109395429062204
0.5 0.5 0.1 200 9 1.0040701101958849
0.5 0.5 0.1 200 10 1.0633941519052055
0.5 0.5 0.1 200 11 0.020234796382091247
0.5 0.5 0.1 200 12 0.0005005681958714092
0.5 0.5 0.1 200 13 0.00016886886185929484
0.5 0.5 0.1 200 14 0.0006690019399648861
0.5 0.5 0.3 100 0 41.324479977366884
0.5 0.5 0.3 100 1 39.65540081705141
0.5 0.5 0.3 100 2 52.65411474313922
0.5 0.5 0.3 100 3 20.023243381151346
0.5 0.5 0.3 100 4 54.11094747695758
0.5 0.5 0.3 100 5 0.0
0.5 0.5 0.3 100 6 68.88320317858138
0.5 0.5 0.3 100 7 36.66736267609262
0.5 0.5 0.3 100 8 59.91478531703747
0.5 0.5 0.3 100 9 24.50607344089717
0.5 0.5 0.3 100 10 18.128147399649425
0.5 0.5 0.3 100 11 51.573093007142006
0.5 0.5 0.3 100 12 0.0
0.5 0.5 0.3 100 13 39.57005861146975
0.5 0.5 0.3 100 14 27.6500123380184
0.5 0.5 0.3 200 0 1.0670092294603126
0.5 0.5 0.3 200 1 0.04823775217715287
0.5 0.5 0.3 200 2 0.004024475442735209
0.5 0.5 0.3 200 3 0.013605037381710261
0.5 0.5 0.3 200 4 0.029625874958982834
0.5 0.5 0.3 200 5 2.1096416879164863
0.5 0.5 0.3 200 6 0.009486361237545538
0.5 0.5 0.3 200 7 2.126442896618327
0.5 0.5 0.3 200 8 1.0047530236936861
0.5 0.5 0.3 200 9 0.029359945431957968
0.5 0.5 0.3 200 10 0.9953428851316435
0.5 0.5 0.3 200 11 2.081957302767158
0.5 0.5 0.3 200 12 0.0024120383845751547
0.5 0.5 0.3 200 13 0.0003658068795093783
0.5 0.5 0.3 200 14 1.0243695543642986
0.5 0.5 0.5 100 0 0.0
0.5 0.5 0.5 100 1 1.7763568394002505e-15
0.5 0.5 0.5 100 2 47.19578969708219
0.5 0.5 0.5 100 3 56.59227860961254
0.5 0.5 0.5 100 4 69.75145946003693
0.5 0.5 0.5 100 5 20.550040759937545
0.5 0.5 0.5 100 6 1.7763568394002505e-15
0.5 0.5 0.5 100 7 23.522591309065078
0.5 0.5 0.5 100 8 25.342549948196694
0.5 0.5 0.5 100 9 47.54703888651532
0.5 0.5 0.5 100 10 0.0
0.5 0.5 0.5 100 11 68.16830992006862
0.5 0.5 0.5 100 12 30.24538999510503
0.5 0.5 0.5 100 13 41.752618088157995
0.5 0.5 0.5 100 14 19.524832687447123
0.5 0.5 0.5 200 0 1.2238598772497298
0.5 0.5 0.5 200 1 0.010945366877825435
0.5 0.5 0.5 200 2 1.0019547783635137
0.5 0.5 0.5 200 3 0.8959351509379694
0.5 0.5 0.5 200 4 0.029404808503143087
0.5 0.5 0.5 200 5 1.9852390703173928
0.5 0.5 0.5 200 6 2.168287583862268
0.5 0.5 0.5 200 7 2.0724498544279353
0.5 0.5 0.5 200 8 0.00029088518601838587
0.5 0.5 0.5 200 9 2.0461311116822856
0.5 0.5 0.5 200 10 0.0368189545589388
0.5 0.5 0.5 200 11 2.1542972417007515
0.5 0.5 0.5 200 12 0.012630573939983236
0.5 0.5 0.5 200 13 0.012253023996855461
0.5 0.5 0.5 200 14 0.004480479000525506
0.5 0.5 0.7 100 0 42.76838290724765
0.5 0.5 0.7 100 1 0.0
0.5 0.5 0.7 100 2 26.10561111318259
0.5 0.5 0.7 100 3 0.0
0.5 0.5 0.7 100 4 10.220214192880956
0.5 0.5 0.7 100 5 98.27622466935794
0.5 0.5 0.7 100 6 64.51576243177108
0.5 0.5 0.7 100 7 64.59809755457304
0.5 0.5 0.7 100 8 84.30341976885057
0.5 0.5 0.7 100 9 41.48839894982025
0.5 0.5 0.7 100 10 56.49457642080509
0.5 0.5 0.7 100 11 49.77252904927291
0.5 0.5 0.7 100 12 32.66888840366123
0.5 0.5 0.7 100 13 1.7763568394002505e-15
0.5 0.5 0.7 100 14 19.637637507428455
0.5 0.5 0.7 200 0 1.1648879370515672
0.5 0.5 0.7 200 1 0.039279156831767637
0.5 0.5 0.7 200 2 1.1339675041645343
0.5 0.5 0.7 200 3 1.0158370070153904
0.5 0.5 0.7 200 4 2.0299370663642904
0.5 0.5 0.7 200 5 1.025803541770209
0.5 0.5 0.7 200 6 2.3676868691560475
0.5 0.5 0.7 200 7 1.1497700821385077
0.5 0.5 0.7 200 8 4.326617101038201
0.5 0.5 0.7 200 9 0.06583214550130201
0.5 0.5 0.7 200 10 2.0150837069439653
0.5 0.5 0.7 200 11 0.00873915707944839
0.5 0.5 0.7 200 12 1.0262008526210966
0.5 0.5 0.7 200 13 0.020354550054765497
0.5 0.5 0.7 200 14 0.00639445131102967
0.5 0.5 0.9 100 0 1.7763568394002505e-15
0.5 0.5 0.9 100 1 80.41923238983965
0.5 0.5 0.9 100 2 0.0
0.5 0.5 0.9 100 3 56.44118417836544
0.5 0.5 0.9 100 4 61.60214355276496
0.5 0.5 0.9 100 5 0.0
0.5 0.5 0.9 100 6 0.0
0.5 0.5 0.9 100 7 57.581235324713305
0.5 0.5 0.9 100 8 67.77516408726207
0.5 0.5 0.9 100 9 53.789516997903085
0.5 0.5 0.9 100 10 55.3692651617995
0.5 0.5 0.9 100 11 30.95254205591622
0.5 0.5 0.9 100 12 28.009548922253
0.5 0.5 0.9 100 13 42.379510273124964
0.5 0.5 0.9 100 14 55.831329918756246
0.5 0.5 0.9 200 0 0.11877609721913629
0.5 0.5 0.9 200 1 1.0391881743872116
0.5 0.5 0.9 200 2 0.014997841014691815
0.5 0.5 0.9 200 3 0.003277877862856826
0.5 0.5 0.9 200 4 1.1503239787747308
0.5 0.5 0.9 200 5 3.1647785586445742
0.5 0.5 0.9 200 6 0.001245850993441877
0.5 0.5 0.9 200 7 0.06494252060100258
0.5 0.5 0.9 200 8 1.0315134264135803
0.5 0.5 0.9 200 9 1.0244690673946462
0.5 0.5 0.9 200 10 2.1159693801007275
0.5 0.5 0.9 200 11 1.0186381954398716
0.5 0.5 0.9 200 12 1.7222198184522455
0.5 0.5 0.9 200 13 0.0641104012835374
0.5 0.5 0.9 200 14 0.0005717853837552411
0.5 0.7 0.1 100 0 0.0
0.5 0.7 0.1 100 1 26.32076558692319
0.5 0.7 0.1 100 2 67.66208595364141
0.5 0.7 0.1 100 3 0.0
0.5 0.7 0.1 100 4 55.83699193437826
0.5 0.7 0.1 100 5 1.7763568394002505e-15
0.5 0.7 0.1 100 6 54.22945859072145
0.5 0.7 0.1 100 7 74.79050006641447
0.5 0.7 0.1 100 8 33.65633499995266
0.5 0.7 0.1 100 9 43.87449954671274
0.5 0.7 0.1 100 10 17.936609828941243
0.5 0.7 0.1 100 11 40.60025349963869
0.5 0.7 0.1 100 12 9.053509426171006
0.5 0.7 0.1 100 13 34.43638280898823
0.5 0.7 0.1 100 14 59.109363465969956
0.5 0.7 0.1 200 0 2.298066283329229
0.5 0.7 0.1 200 1 1.0731878526242156
0.5 0.7 0.1 200 2 0.014206216932034721
0.5 0.7 0.1 200 3 1.2297835156235415
0.5 0.7 0.1 200 4 0.0025682331347613996
0.5 0.7 0.1 200 5 0.018412906013564267
0.5 0.7 0.1 200 6 0.04538888266169927
0.5 0.7 0.1 200 7 0.03165594277101391
0.5 0.7 0.1 200 8 2.004389989787594
0.5 0.7 0.1 200 9 1.31068015312621
0.5 0.7 0.1 200 10 1.0295905718693703
0.5 0.7 0.1 200 11 2.074667564934435
0.5 0.7 0.1 200 12 1.091611285690096
0.5 0.7 0.1 200 13 1.0026315485068498
0.5 0.7 0.1 200 14 0.03923640976596232
0.5 0.7 0.3 100 0 0.0
0.5 0.7 0.3 100 1 55.87969906266617
0.5 0.7 0.3 100 2 38.07954261315726
0.5 0.7 0.3 100 3 40.758736973828384
0.5 0.7 0.3 100 4 42.255248033980955
0.5 0.7 0.3 100 5 34.16598735171611
0.5 0.7 0.3 100 6 0.0
0.5 0.7 0.3 100 7 27.75658883983844
0.5 0.7 0.3 100 8 118.29692400255942
0.5 0.7 0.3 100 9 41.48849688429121
0.5 0.7 0.3 100 10 38.17841221772434
0.5 0.7 0.3 100 11 0.0
0.5 0.7 0.3 100 12 0.0
0.5 0.7 0.3 100 13 13.715098965243085
0.5 0.7 0.3 100 14 19.72139566098314
0.5 0.7 0.3 200 0 0.0063835289835729725
0.5 0.7 0.3 200 1 0.006262910536214861
0.5 0.7 0.3 200 2 2.062812993895893
0.5 0.7 0.3 200 3 0.0689611041105227
0.5 0.7 0.3 200 4 0.01637493351659991
0.5 0.7 0.3 200 5 0.14950810876892007
0.5 0.7 0.3 200 6 0.045750986240591374
0.5 0.7 0.3 200 7 2.4478054365950754
0.5 0.7 0.3 200 8 1.475699747858437
0.5 0.7 0.3 200 9 0.027821818666600606
0.5 0.7 0.3 200 10 0.053169512414532605
0.5 0.7 0.3 200 11 0.05791579391214263
0.5 0.7 0.3 200 12 2.119616269045416
0.5 0.7 0.3 200 13 1.0343251775467106
0.5 0.7 0.3 200 14 1.0079750176248083
0.5 0.7 0.5 100 0 20.992621107521312
0.5 0.7 0.5 100 1 20.20932906703335
0.5 0.7 0.5 100 2 28.731991535043054
0.5 0.7 0.5 100 3 12.834293393020577
0.5 0.7 0.5 100 4 37.66138554410411
0.5 0.7 0.5 100 5 36.91645496879694
0.5 0.7 0.5 100 6 0.0
0.5 0.7 0.5 100 7 28.248234908362235
0.5 0.7 0.5 100 8 66.55689869042762
0.5 0.7 0.5 100 9 54.662145848429
0.5 0.7 0.5 100 10 39.673717042286455
0.5 0.7 0.5 100 11 24.28155088944767
0.5 0.7 0.5 100 12 0.0
0.5 0.7 0.5 100 13 53.696804345688264
0.5 0.7 0.5 100 14 76.02833422822458
0.5 0.7 0.5 200 0 2.2650637327621848
0.5 0.7 0.5 200 1 2.2101231840550977
0.5 0.7 0.5 200 2 3.487126609290094
0.5 0.7 0.5 200 3 2.2297870024011335
0.5 0.7 0.5 200 4 0.007522011246047455
0.5 0.7 0.5 200 5 0.007288453215705815
0.5 0.7 0.5 200 6 3.2333293867307216
0.5 0.7 0.5 200 7 3.0323308864405583
0.5 0.7 0.5 200 8 0.04465468355897606
0.5 0.7 0.5 200 9 0.07177349727085236
0.5 0.7 0.5 200 10 1.095995279079693
0.5 0.7 0.5 200 11 1.092964016352612
0.5 0.7 0.5 200 12 1.033975381935166
0.5 0.7 0.5 200 13 1.1809860316987901
0.5 0.7 0.5 200 14 0.9978228868503614
0.5 0.7 0.7 100 0 42.99081604205325
0.5 0.7 0.7 100 1 34.14111535002385
0.5 0.7 0.7 100 2 100.80540144914639
0.5 0.7 0.7 100 3 105.57136455324921
0.5 0.7 0.7 100 4 36.36365640448643
0.5 0.7 0.7 100 5 25.99175838717528
0.5 0.7 0.7 100 6 24.282237382927455
0.5 0.7 0.7 100 7 58.77337704579472
0.5 0.7 0.7 100 8 61.68254407422086
0.5 0.7 0.7 100 9 0.0
0.5 0.7 0.7 100 10 30.61026550198804
0.5 0.7 0.7 100 11 67.82705491511523
0.5 0.7 0.7 100 12 45.028560991956084
0.5 0.7 0.7 100 13 52.08203665342689
0.5 0.7 0.7 100 14 44.8810233674996
0.5 0.7 0.7 200 0 1.13956641045589
0.5 0.7 0.7 200 1 0.06476115916780145
0.5 0.7 0.7 200 2 2.079540592142335
0.5 0.7 0.7 200 3 2.521241371547461
0.5 0.7 0.7 200 4 2.1098308912762214
0.5 0.7 0.7 200 5 0.4157488611571267
0.5 0.7 0.7 200 6 2.223319146445787
0.5 0.7 0.7 200 7 1.0739216930694866
0.5 0.7 0.7 200 8 1.2035478345130386
0.5 0.7 0.7 200 9 1.8997994864032925
0.5 0.7 0.7 200 10 2.200348958964101
0.5 0.7 0.7 200 11 2.126095246233005
0.5 0.7 0.7 200 12 2.147477304767886
0.5 0.7 0.7 200 13 0.01866998186228308
0.5 0.7 0.7 200 14 1.0139273825095554
0.5 0.7 0.9 100 0 29.288891569971696
0.5 0.7 0.9 100 1 50.90960461834714
0.5 0.7 0.9 100 2 26.69053276355791
0.5 0.7 0.9 100 3 81.64075481231532
0.5 0.7 0.9 100 4 18.729255424820238
0.5 0.7 0.9 100 5 28.14000700405339
0.5 0.7 0.9 100 6 21.126264460197497
0.5 0.7 0.9 100 7 61.6438014969206
0.5 0.7 0.9 100 8 45.91696613091866
0.5 0.7 0.9 100 9 47.1913158021767
0.5 0.7 0.9 100 10 53.42645955673761
0.5 0.7 0.9 100 11 48.75373320222356
0.5 0.7 0.9 100 12 44.4663647321876
0.5 0.7 0.9 100 13 38.19727371221788
0.5 0.7 0.9 100 14 32.06704246639214
0.5 0.7 0.9 200 0 0.033394955243482016
0.5 0.7 0.9 200 1 0.12363797466836068
0.5 0.7 0.9 200 2 0.021498367227792414
0.5 0.7 0.9 200 3 1.1269586293589917
0.5 0.7 0.9 200 4 0.09143733742823734
0.5 0.7 0.9 200 5 0.003791394028445083
0.5 0.7 0.9 200 6 1.011981767544551
0.5 0.7 0.9 200 7 1.0763534431370214
0.5 0.7 0.9 200 8 0.044821232170576764
0.5 0.7 0.9 200 9 1.0893118136739215
0.5 0.7 0.9 200 10 3.571575542617543
0.5 0.7 0.9 200 11 0.1285150111565212
0.5 0.7 0.9 200 12 0.05488668257355833
0.5 0.7 0.9 200 13 2.435205371224008
0.5 0.7 0.9 200 14 0.015102031630616963
0.5 0.9 0.1 100 0 49.93213756828127
0.5 0.9 0.1 100 1 12.619677051859794
0.5 0.9 0.1 100 2 0.0
0.5 0.9 0.1 100 3 1.7763568394002505e-15
0.5 0.9 0.1 100 4 88.95614919847333
0.5 0.9 0.1 100 5 41.028386450810686
0.5 0.9 0.1 100 6 27.284808190639897
0.5 0.9 0.1 100 7 0.0
0.5 0.9 0.1 100 8 94.5902369271404
0.5 0.9 0.1 100 9 93.64688665710533
0.5 0.9 0.1 100 10 44.429242639320094
0.5 0.9 0.1 100 11 35.61545595854353
0.5 0.9 0.1 100 12 0.0
0.5 0.9 0.1 100 13 59.4522550759417
0.5 0.9 0.1 100 14 16.16125108009746
0.5 0.9 0.1 200 0 1.0829345479605639
0.5 0.9 0.1 200 1 0.14576528334130678
0.5 0.9 0.1 200 2 4.735951148919128
0.5 0.9 0.1 200 3 1.0474718368801703
0.5 0.9 0.1 200 4 1.008353696479265
0.5 0.9 0.1 200 5 1.505459847023749
0.5 0.9 0.1 200 6 3.8526337775155994
0.5 0.9 0.1 200 7 1.2938613443445046
0.5 0.9 0.1 200 8 1.2512994632290795
0.5 0.9 0.1 200 9 1.1696773193799679
0.5 0.9 0.1 200 10 0.026509922886965853
0.5 0.9 0.1 200 11 2.2226078744571947
0.5 0.9 0.1 200 12 1.337766608740802
0.5 0.9 0.1 200 13 1.0479681179691003
0.5 0.9 0.1 200 14 1.2642669510907183
0.5 0.9 0.3 100 0 54.08969559039662
0.5 0.9 0.3 100 1 31.574546072079023
0.5 0.9 0.3 100 2 43.90150638551339
0.5 0.9 0.3 100 3 49.614829039620126
0.5 0.9 0.3 100 4 84.49888017817838
0.5 0.9 0.3 100 5 30.45915166066517
0.5 0.9 0.3 100 6 28.99437218918791
0.5 0.9 0.3 100 7 24.46752001069798
0.5 0.9 0.3 100 8 108.32063218828807
0.5 0.9 0.3 100 9 88.96963483333217
0.5 0.9 0.3 100 10 44.40945311531516
0.5 0.9 0.3 100 11 16.168270310327326
0.5 0.9 0.3 100 12 54.961492550343536
0.5 0.9 0.3 100 13 27.324712126594775
0.5 0.9 0.3 100 14 53.54579851136231
0.5 0.9 0.3 200 0 0.11763141337229754
0.5 0.9 0.3 200 1 1.2668066576317596
0.5 0.9 0.3 200 2 0.01776029196038209
0.5 0.9 0.3 200 3 0.09666491062718485
0.5 0.9 0.3 200 4 1.2631260569396243
0.5 0.9 0.3 200 5 1.5566789047903224
0.5 0.9 0.3 200 6 0.11556229875318813
0.5 0.9 0.3 200 7 2.1573143177559313
0.5 0.9 0.3 200 8 1.0639983012886791
0.5 0.9 0.3 200 9 1.0685128693629693
0.5 0.9 0.3 200 10 2.061155095750628
0.5 0.9 0.3 200 11 1.0903759446040464
0.5 0.9 0.3 200 12 0.11987598502611796
0.5 0.9 0.3 200 13 0.03202811896534463
0.5 0.9 0.3 200 14 2.17226582833662
0.5 0.9 0.5 100 0 42.910290233181684
0.5 0.9 0.5 100 1 96.28850282481838
0.5 0.9 0.5 100 2 69.12995712122188
0.5 0.9 0.5 100 3 34.76566429548409
0.5 0.9 0.5 100 4 41.739913055035736
0.5 0.9 0.5 100 5 23.49973183135595
0.5 0.9 0.5 100 6 0.0
0.5 0.9 0.5 100 7 61.320580708870644
0.5 0.9 0.5 100 8 66.8988991280843
0.5 0.9 0.5 100 9 48.347447111823186
0.5 0.9 0.5 100 10 26.53103246030047
0.5 0.9 0.5 100 11 88.39831073629807
0.5 0.9 0.5 100 12 55.1616785196862
0.5 0.9 0.5 100 13 61.216311330983274
0.5 0.9 0.5 100 14 34.682871550619716
0.5 0.9 0.5 200 0 1.1470459638365593
0.5 0.9 0.5 200 1 3.2653364135850005
0.5 0.9 0.5 200 2 1.190348164104826
0.5 0.9 0.5 200 3 1.0944340578283676
0.5 0.9 0.5 200 4 1.0902467829210885
0.5 0.9 0.5 200 5 1.0350439412435453
0.5 0.9 0.5 200 6 0.013750361868487104
0.5 0.9 0.5 200 7 2.246888131482388
0.5 0.9 0.5 200 8 0.19408961307690298
0.5 0.9 0.5 200 9 0.10068682032571807
0.5 0.9 0.5 200 10 0.12858628102138958
0.5 0.9 0.5 200 11 1.1200376673999166
0.5 0.9 0.5 200 12 0.016165126417197584
0.5 0.9 0.5 200 13 1.1813963708298338
0.5 0.9 0.5 200 14 3.2044271905608994
0.5 0.9 0.7 100 0 35.650591466353106
0.5 0.9 0.7 100 1 0.0
0.5 0.9 0.7 100 2 55.66775510277035
0.5 0.9 0.7 100 3 49.062373611182274
0.5 0.9 0.7 100 4 23.828337544924324
0.5 0.9 0.7 100 5 66.06797666678995
0.5 0.9 0.7 100 6 121.01028411864236
0.5 0.9 0.7 100 7 55.04270780956327
0.5 0.9 0.7 100 8 48.60440152183236
0.5 0.9 0.7 100 9 48.51223421561297
0.5 0.9 0.7 100 10 46.22114159158508
0.5 0.9 0.7 100 11 89.98211405154474
0.5 0.9 0.7 100 12 61.945570992308575
0.5 0.9 0.7 100 13 0.0
0.5 0.9 0.7 100 14 0.0
0.5 0.9 0.7 200 0 0.052683696327394
0.5 0.9 0.7 200 1 0.15240184010079538
0.5 0.9 0.7 200 2 3.2904993797363957
0.5 0.9 0.7 200 3 1.1642723958811487
0.5 0.9 0.7 200 4 2.262741484409542
0.5 0.9 0.7 200 5 3.4682807804421465
0.5 0.9 0.7 200 6 4.436863369349513
0.5 0.9 0.7 200 7 0.04639517333974119
0.5 0.9 0.7 200 8 2.313052270149143
0.5 0.9 0.7 200 9 0.01828512573112917
0.5 0.9 0.7 200 10 1.3389434185206408
0.5 0.9 0.7 200 11 1.6659764382403353
0.5 0.9 0.7 200 12 0.1302146045633492
0.5 0.9 0.7 200 13 1.0335744339450592
0.5 0.9 0.7 200 14 0.02319316943952998
0.5 0.9 0.9 100 0 110.98541368501407
0.5 0.9 0.9 100 1 101.93986954947879
0.5 0.9 0.9 100 2 14.136243009081461
0.5 0.9 0.9 100 3 63.835947018864715
0.5 0.9 0.9 100 4 28.674854862905377
0.5 0.9 0.9 100 5 51.893130930376934
0.5 0.9 0.9 100 6 23.786328527059005
0.5 0.9 0.9 100 7 37.42239423055294
0.5 0.9 0.9 100 8 75.42064891142653
0.5 0.9 0.9 100 9 25.635997928280048
0.5 0.9 0.9 100 10 83.10021709887071
0.5 0.9 0.9 100 11 89.9429012988349
0.5 0.9 0.9 100 12 21.783412785432226
0.5 0.9 0.9 100 13 92.82468808237518
0.5 0.9 0.9 100 14 45.700820730716295
0.5 0.9 0.9 200 0 1.3755795146534329
0.5 0.9 0.9 200 1 1.6255548583175088
0.5 0.9 0.9 200 2 2.151723223111187
0.5 0.9 0.9 200 3 0.03295407985928556
0.5 0.9 0.9 200 4 1.12150168456251
0.5 0.9 0.9 200 5 0.08100310069100125
0.5 0.9 0.9 200 6 0.14930270505314525
0.5 0.9 0.9 200 7 3.6327542299046165
0.5 0.9 0.9 200 8 1.1142539868159957
0.5 0.9 0.9 200 9 0.05107093584692102
0.5 0.9 0.9 200 10 2.4265251464300963
0.5 0.9 0.9 200 11 1.5182545545471733
0.5 0.9 0.9 200 12 1.226755726040757
0.5 0.9 0.9 200 13 19.810893672004774
0.5 0.9 0.9 200 14 3.468838635414004
0.7 0.1 0.1 100 0 0.0
0.7 0.1 0.1 100 1 0.0
0.7 0.1 0.1 100 2 0.0
0.7 0.1 0.1 100 3 0.0
0.7 0.1 0.1 100 4 2.984877171279871
0.7 0.1 0.1 100 5 1.7763568394002505e-15
0.7 0.1 0.1 100 6 0.0
0.7 0.1 0.1 100 7 162.65087722942573
0.7 0.1 0.1 100 8 0.0
0.7 0.1 0.1 100 9 0.9949590570932916
0.7 0.1 0.1 100 10 1.7763568394002505e-15
0.7 0.1 0.1 100 11 0.0
0.7 0.1 0.1 100 12 0.0
0.7 0.1 0.1 100 13 0.0
0.7 0.1 0.1 100 14 0.0
0.7 0.1 0.1 200 0 4.135602457822074e-06
0.7 0.1 0.1 200 1 2.142463984000642e-10
0.7 0.1 0.1 200 2 2.582974644838032e-06
0.7 0.1 0.1 200 3 1.0184721844969165
0.7 0.1 0.1 200 4 1.2509566715834808e-09
0.7 0.1 0.1 200 5 3.4476370558422786e-07
0.7 0.1 0.1 200 6 1.0111790009323443
0.7 0.1 0.1 200 7 7.591679770158066e-06
0.7 0.1 0.1 200 8 1.0937611516915684
0.7 0.1 0.1 200 9 1.9048209765060165e-07
0.7 0.1 0.1 200 10 7.764853116043469e-08
0.7 0.1 0.1 200 11 0.00013837291945861807
0.7 0.1 0.1 200 12 0.0007738192289767909
0.7 0.1 0.1 200 13 0.0006002085711305227
0.7 0.1 0.1 200 14 0.0001831633315561021
0.7 0.1 0.3 100 0 0.0
0.7 0.1 0.3 100 1 0.0
0.7 0.1 0.3 100 2 28.989230262811375
0.7 0.1 0.3 100 3 41.44230513715438
0.7 0.1 0.3 100 4 38.532893821234
0.7 0.1 0.3 100 5 0.0
0.7 0.1 0.3 100 6 64.36162415073173
0.7 0.1 0.3 100 7 29.196047612797425
0.7 0.1 0.3 100 8 0.0
0.7 0.1 0.3 100 9 33.23384703464948
0.7 0.1 0.3 100 10 23.874282451431107
0.7 0.1 0.3 100 11 0.0
0.7 0.1 0.3 100 12 34.46751869057729
0.7 0.1 0.3 100 13 0.0
0.7 0.1 0.3 100 14 0.0
0.7 0.1 0.3 200 0 0.005988211772310237
0.7 0.1 0.3 200 1 0.001386486180358304
0.7 0.1 0.3 200 2 2.041289423387349
0.7 0.1 0.3 200 3 0.01316533504465589
